Id_num,Nom,Cognoms,País d'origen,Ciutat,Day,Month,Year,Gènere,Salari mensual,Fills,No Fills,Grup Professional,Full Name,Spanish,Children,Date_of_birth,Age,Grup,Increment,New_salary
59,Oriol,García,Espanya,València,12,6,2002,Man,1.288,1.0,,Grup A,Oriol García,Non,Yes,2002-06-12,23,Grup A,5.0,1.35
61,Jordi,Sánchez,Espanya,València,19,6,1984,Man,1.243,1.0,,Grup A,Jordi Sánchez,Non,Yes,1984-06-19,41,Grup A,5.0,1.31
101,Eva,Romero,Espanya,València,16,4,1985,Woman,1.077,1.0,,Grup A,Eva Romero,Non,Yes,1985-04-16,41,Grup A,5.0,1.13
107,Toni,Romero,Espanya,València,26,11,1991,Man,1.377,1.0,,Grup A,Toni Romero,Non,Yes,1991-11-26,34,Grup A,5.0,1.45
130,Marc,García Ferrer,Espanya,València,16,8,1998,Man,1.193,,1.0,Grup A,Marc García Ferrer,Non,No,1998-08-16,27,Grup A,5.0,1.25
142,Clara,Sánchez Castells,Espanya,València,19,3,1972,Woman,1.156,,1.0,Grup A,Clara Sánchez Castells,Non,No,1972-03-19,54,Grup A,5.0,1.21
205,Carla,Ferrer López,Espanya,València,2,4,1984,Woman,1.495,1.0,,Grup A,Carla Ferrer López,Non,Yes,1984-04-02,42,Grup A,5.0,1.57
234,Marta,García Sánchez,Espanya,València,3,2,1962,Woman,1.12,1.0,,Grup A,Marta García Sánchez,Non,Yes,1962-02-03,64,Grup A,5.0,1.18
261,Clara,Ferrer,Espanya,València,14,12,2002,Woman,979.0,1.0,,Grup A,Clara Ferrer,Non,Yes,2002-12-14,23,Grup A,5.0,1027.95
264,Jordi,López,Espanya,València,1,5,1996,Man,1.319,1.0,,Grup A,Jordi López,Non,Yes,1996-05-01,29,Grup A,5.0,1.38
271,Clara,Ferrer García,Espanya,València,26,1,1957,Woman,696.0,1.0,,Grup A,Clara Ferrer García,Non,Yes,1957-01-26,69,Grup A,5.0,730.8
275,Pau,Ferrer García,Espanya,València,14,9,1984,Man,1.269,1.0,,Grup A,Pau Ferrer García,Non,Yes,1984-09-14,41,Grup A,5.0,1.33
295,Oriol,Romero Castells,Espanya,València,25,4,1970,Man,1.466,,1.0,Grup A,Oriol Romero Castells,Non,No,1970-04-25,55,Grup A,5.0,1.54
304,Eva,García,Espanya,València,28,9,1950,Woman,756.0,,1.0,Grup A,Eva García,Non,No,1950-09-28,75,Grup A,5.0,793.8
308,Joan,Martínez Martínez,Espanya,València,1,2,1960,Man,1.01,,1.0,Grup A,Joan Martínez Martínez,Non,No,1960-02-01,66,Grup A,5.0,1.06
336,Jordi,Romero Romero,Espanya,València,11,6,1984,Man,972.0,,1.0,Grup A,Jordi Romero Romero,Non,No,1984-06-11,41,Grup A,5.0,1020.6
342,Marta,Romero Castells,Espanya,València,12,12,1988,Woman,835.0,,1.0,Grup A,Marta Romero Castells,Non,No,1988-12-12,37,Grup A,5.0,876.75
344,Toni,García Ferrer,Espanya,València,22,9,1988,Man,1.018,,1.0,Grup A,Toni García Ferrer,Non,No,1988-09-22,37,Grup A,5.0,1.07
349,Toni,Romero,Espanya,València,17,2,2003,Man,1.624,1.0,,Grup A,Toni Romero,Non,Yes,2003-02-17,23,Grup A,5.0,1.71
369,Jordi,López,Espanya,València,24,10,1954,Man,1.055,,1.0,Grup A,Jordi López,Non,No,1954-10-24,71,Grup A,5.0,1.11
422,Clara,López García,Espanya,València,13,10,1988,Woman,825.0,1.0,,Grup A,Clara López García,Non,Yes,1988-10-13,37,Grup A,5.0,866.25
455,Laia,Martínez López,Espanya,València,17,5,1976,Woman,1.179,1.0,,Grup A,Laia Martínez López,Non,Yes,1976-05-17,49,Grup A,5.0,1.24
459,Anna,Romero,Espanya,València,17,11,1976,Woman,1.286,,1.0,Grup A,Anna Romero,Non,No,1976-11-17,49,Grup A,5.0,1.35
475,Núria,Romero Castells,Espanya,València,10,4,1996,NaN,776.0,,1.0,Grup A,Núria Romero Castells,Non,No,1996-04-10,30,Grup A,5.0,814.8
483,Núria,Romero,Espanya,València,11,6,1951,Woman,712.0,,1.0,Grup A,Núria Romero,Non,No,1951-06-11,74,Grup A,5.0,747.6
498,Pau,Martínez López,Espanya,València,19,12,1994,Man,1.498,,1.0,Grup A,Pau Martínez López,Non,No,1994-12-19,31,Grup A,5.0,1.57
500,Laia,Romero,Espanya,València,18,7,1950,Woman,1.007,,1.0,Grup A,Laia Romero,Non,No,1950-07-18,75,Grup A,5.0,1.06
501,Pau,Sánchez,Espanya,València,26,5,1954,Man,1.411,,1.0,Grup A,Pau Sánchez,Non,No,1954-05-26,71,Grup A,5.0,1.48
512,Eva,García Ferrer,Espanya,València,22,2,1991,Woman,665.0,1.0,,Grup A,Eva García Ferrer,Non,Yes,1991-02-22,35,Grup A,5.0,698.25
544,Toni,Castells,Espanya,València,1,5,1960,Man,1.634,1.0,,Grup A,Toni Castells,Non,Yes,1960-05-01,65,Grup A,5.0,1.72
558,Clara,Martínez Romero,Espanya,València,9,7,1973,Woman,1.065,1.0,,Grup A,Clara Martínez Romero,Non,Yes,1973-07-09,52,Grup A,5.0,1.12
569,Arnau,Romero,Espanya,València,24,6,1976,Man,772.0,,1.0,Grup A,Arnau Romero,Non,No,1976-06-24,49,Grup A,5.0,810.6
583,Jordi,Martínez Ferrer,Espanya,València,18,2,1972,Others,778.0,,1.0,Grup A,Jordi Martínez Ferrer,Non,No,1972-02-18,54,Grup A,5.0,816.9
603,Clara,Sánchez Castells,Espanya,València,6,10,1973,Woman,1.167,,1.0,Grup A,Clara Sánchez Castells,Non,No,1973-10-06,52,Grup A,5.0,1.23
605,Núria,Castells,Espanya,València,16,2,2001,Woman,892.0,,1.0,Grup A,Núria Castells,Non,No,2001-02-16,25,Grup A,5.0,936.6
607,Marta,Martínez Ferrer,Espanya,València,2,11,2001,Woman,806.0,,1.0,Grup A,Marta Martínez Ferrer,Non,No,2001-11-02,24,Grup A,5.0,846.3
630,Jordi,Ferrer Martínez,Espanya,València,12,11,1981,Man,1.664,,1.0,Grup A,Jordi Ferrer Martínez,Non,No,1981-11-12,44,Grup A,5.0,1.75
638,Oriol,Castells Ferrer,Espanya,València,14,10,1959,Man,1.576,1.0,,Grup A,Oriol Castells Ferrer,Non,Yes,1959-10-14,66,Grup A,5.0,1.65
674,Carla,López,Espanya,València,27,6,1972,Woman,912.0,,1.0,Grup A,Carla López,Non,No,1972-06-27,53,Grup A,5.0,957.6
692,Marc,Romero,Espanya,València,8,6,1957,Man,793.0,1.0,,Grup A,Marc Romero,Non,Yes,1957-06-08,68,Grup A,5.0,832.65
695,Oriol,Martínez,Espanya,València,17,7,1951,Man,1.593,,1.0,Grup A,Oriol Martínez,Non,No,1951-07-17,74,Grup A,5.0,1.67
702,Marta,Sánchez,Espanya,València,28,10,1980,Woman,1.357,1.0,,Grup A,Marta Sánchez,Non,Yes,1980-10-28,45,Grup A,5.0,1.42
703,Carla,López,Espanya,València,4,6,1994,Woman,994.0,1.0,,Grup A,Carla López,Non,Yes,1994-06-04,31,Grup A,5.0,1043.7
711,Oriol,Martínez Sánchez,Espanya,València,3,9,1969,Man,1.214,1.0,,Grup A,Oriol Martínez Sánchez,Non,Yes,1969-09-03,56,Grup A,5.0,1.27
730,Carla,Castells López,Espanya,València,17,10,1966,Woman,1.034,,1.0,Grup A,Carla Castells López,Non,No,1966-10-17,59,Grup A,5.0,1.09
746,Clara,García López,Espanya,València,21,1,1983,Woman,1.101,1.0,,Grup A,Clara García López,Non,Yes,1983-01-21,43,Grup A,5.0,1.16
794,Eva,Martínez,Espanya,València,4,12,1970,Woman,1.238,,1.0,Grup A,Eva Martínez,Non,No,1970-12-04,55,Grup A,5.0,1.3
803,Carla,Sánchez,Espanya,València,10,6,1981,Woman,719.0,1.0,,Grup A,Carla Sánchez,Non,Yes,1981-06-10,44,Grup A,5.0,754.95
814,Joan,García,Espanya,València,1,4,1977,Man,1.591,1.0,,Grup A,Joan García,Non,Yes,1977-04-01,49,Grup A,5.0,1.67
828,Núria,García,Espanya,València,11,4,1993,Woman,799.0,,1.0,Grup A,Núria García,Non,No,1993-04-11,33,Grup A,5.0,838.95
838,Eva,García,Espanya,València,22,6,1993,Woman,1.444,,1.0,Grup A,Eva García,Non,No,1993-06-22,32,Grup A,5.0,1.52
848,Oriol,Sánchez García,Espanya,València,21,5,1993,Man,895.0,,1.0,Grup A,Oriol Sánchez García,Non,No,1993-05-21,32,Grup A,5.0,939.75
869,Arnau,Romero Martínez,Espanya,València,7,5,1962,Man,1.245,1.0,,Grup A,Arnau Romero Martínez,Non,Yes,1962-05-07,63,Grup A,5.0,1.31
891,Marc,Sánchez Ferrer,Espanya,València,1,4,1998,Man,968.0,,1.0,Grup A,Marc Sánchez Ferrer,Non,No,1998-04-01,28,Grup A,5.0,1016.4
892,Anna,Sánchez,Espanya,València,5,6,1988,Woman,965.0,,1.0,Grup A,Anna Sánchez,Non,No,1988-06-05,37,Grup A,5.0,1013.25
921,Núria,Ferrer,Espanya,València,26,4,1995,Woman,1.233,,1.0,Grup A,Núria Ferrer,Non,No,1995-04-26,30,Grup A,5.0,1.29
940,Toni,García,Espanya,València,4,5,1952,Man,1.079,,1.0,Grup A,Toni García,Non,No,1952-05-04,73,Grup A,5.0,1.13
949,Núria,Martínez Ferrer,Espanya,València,4,11,1976,Woman,1.028,,1.0,Grup A,Núria Martínez Ferrer,Non,No,1976-11-04,49,Grup A,5.0,1.08
958,Oriol,Sánchez García,Espanya,València,16,7,1965,Man,1.273,,1.0,Grup A,Oriol Sánchez García,Non,No,1965-07-16,60,Grup A,5.0,1.34
961,Clara,Romero García,Espanya,València,8,2,1989,Woman,1.246,1.0,,Grup A,Clara Romero García,Non,Yes,1989-02-08,37,Grup A,5.0,1.31
75,Michel,Moreau,França,Lió,2,5,1970,Man,810.0,,1.0,Grup A,Michel Moreau,Non,No,1970-05-02,55,Grup A,5.0,850.5
163,Michel,Lefevre,França,Lió,14,1,1985,Man,821.0,1.0,,Grup A,Michel Lefevre,Non,Yes,1985-01-14,41,Grup A,5.0,862.05
190,Louis,Moreau,França,Lió,13,2,1974,Man,1.664,1.0,,Grup A,Louis Moreau,Non,Yes,1974-02-13,52,Grup A,5.0,1.75
285,Michel,Dubois Dubois,França,Lió,4,9,1979,Man,1.095,,1.0,Grup A,Michel Dubois Dubois,Non,No,1979-09-04,46,Grup A,5.0,1.15
636,Louis,Dubois Girard,França,Lió,21,11,1950,Man,1.085,,1.0,Grup A,Louis Dubois Girard,Non,No,1950-11-21,75,Grup A,5.0,1.14
899,Antoine,Lefevre,França,Lió,17,6,1999,Man,1.241,,1.0,Grup A,Antoine Lefevre,Non,No,1999-06-17,26,Grup A,5.0,1.3
957,Jean,Girard Lefevre,França,Lió,28,12,1960,Man,930.0,,1.0,Grup A,Jean Girard Lefevre,Non,No,1960-12-28,65,Grup A,5.0,976.5
989,Jean,Dubois,França,Lió,13,2,1960,Man,1.001,1.0,,Grup A,Jean Dubois,Non,Yes,1960-02-13,66,Grup A,5.0,1.05
12,Jean,Dubois,França,Marsella,16,12,1964,Man,1.593,1.0,,Grup A,Jean Dubois,Non,Yes,1964-12-16,61,Grup A,5.0,1.67
133,Jean,Lefevre,França,Marsella,8,10,1959,Man,780.0,,1.0,Grup A,Jean Lefevre,Non,No,1959-10-08,66,Grup A,5.0,819.0
236,Sophie,Moreau Dubois,França,Marsella,27,4,1956,Woman,1.506,,1.0,Grup A,Sophie Moreau Dubois,Non,No,1956-04-27,69,Grup A,5.0,1.58
351,Louis,Girard Lefevre,França,Marsella,26,3,1983,Man,1.009,1.0,,Grup A,Louis Girard Lefevre,Non,Yes,1983-03-26,43,Grup A,5.0,1.06
450,Jean,Moreau Girard,França,Marsella,12,11,1989,Man,866.0,,1.0,Grup A,Jean Moreau Girard,Non,No,1989-11-12,36,Grup A,5.0,909.3
568,Jean,Dubois,França,Marsella,24,11,1970,Man,1.045,,1.0,Grup A,Jean Dubois,Non,No,1970-11-24,55,Grup A,5.0,1.1
670,Chloé,Moreau,França,Marsella,5,5,1976,Woman,1.173,1.0,,Grup A,Chloé Moreau,Non,Yes,1976-05-05,49,Grup A,5.0,1.23
823,Michel,Lefevre,França,Marsella,28,1,1988,Man,1.12,,1.0,Grup A,Michel Lefevre,Non,No,1988-01-28,38,Grup A,5.0,1.18
980,Chloé,Girard Girard,França,Marsella,17,12,1956,Woman,1.433,,1.0,Grup A,Chloé Girard Girard,Non,No,1956-12-17,69,Grup A,5.0,1.5
241,Chloé,Girard,França,París,5,10,1952,Woman,741.0,1.0,,Grup A,Chloé Girard,Non,Yes,1952-10-05,73,Grup A,5.0,778.05
252,Élise,Moreau,França,París,25,7,2001,Woman,930.0,,1.0,Grup A,Élise Moreau,Non,No,2001-07-25,24,Grup A,5.0,976.5
387,Camille,Moreau,França,París,6,2,1957,Woman,797.0,,1.0,Grup A,Camille Moreau,Non,No,1957-02-06,69,Grup A,5.0,836.85
664,Louis,Dubois Dubois,França,París,22,9,1964,Man,1.0,,1.0,Grup A,Louis Dubois Dubois,Non,No,1964-09-22,61,Grup A,5.0,1.05
760,Michel,Girard,França,París,12,3,2004,Man,1.518,1.0,,Grup A,Michel Girard,Non,Yes,2004-03-12,22,Grup A,5.0,1.59
856,Louis,Lefevre Girard,França,París,23,10,1970,Man,737.0,1.0,,Grup A,Louis Lefevre Girard,Non,Yes,1970-10-23,55,Grup A,5.0,773.85
983,Élise,Moreau Moreau,França,París,10,6,1992,Woman,1.378,,1.0,Grup A,Élise Moreau Moreau,Non,No,1992-06-10,33,Grup A,5.0,1.45
8,Alessia,Rossi,Itàlia,Milà,6,12,1989,Woman,1.366,,1.0,Grup A,Alessia Rossi,Non,No,1989-12-06,36,Grup A,5.0,1.43
141,Giulia,Russo Conti,Itàlia,Milà,25,2,1971,Woman,1.044,,1.0,Grup A,Giulia Russo Conti,Non,No,1971-02-25,55,Grup A,5.0,1.1
162,Alessandro,Russo Ferrari,Itàlia,Roma,13,8,1965,Man,940.0,,1.0,Grup A,Alessandro Russo Ferrari,Non,No,1965-08-13,60,Grup A,5.0,987.0
600,Francesca,Conti,Itàlia,Roma,10,8,1955,Woman,810.0,1.0,,Grup A,Francesca Conti,Non,Yes,1955-08-10,70,Grup A,5.0,850.5
7,Marco,Rossi,Itàlia,Torí,3,11,2002,Others,1.494,,1.0,Grup A,Marco Rossi,Non,No,2002-11-03,23,Grup A,5.0,1.57
276,Alessandro,Ferrari,Itàlia,Torí,13,4,1972,Others,1.334,1.0,,Grup A,Alessandro Ferrari,Non,Yes,1972-04-13,54,Grup A,5.0,1.4
409,Francesca,Ferrari,Itàlia,Torí,25,3,1999,Woman,1.045,1.0,,Grup A,Francesca Ferrari,Non,Yes,1999-03-25,27,Grup A,5.0,1.1
496,Alessia,Russo,Itàlia,Torí,28,11,1954,Woman,969.0,1.0,,Grup A,Alessia Russo,Non,Yes,1954-11-28,71,Grup A,5.0,1017.45
526,Francesca,Russo,Itàlia,Torí,9,11,1986,Woman,1.344,1.0,,Grup A,Francesca Russo,Non,Yes,1986-11-09,39,Grup A,5.0,1.41
564,Alessandro,Ferrari,Itàlia,Torí,22,7,2003,Man,1.443,1.0,,Grup A,Alessandro Ferrari,Non,Yes,2003-07-22,22,Grup A,5.0,1.52
652,Alessia,Russo Russo,Itàlia,Torí,18,5,1995,Woman,1.162,,1.0,Grup A,Alessia Russo Russo,Non,No,1995-05-18,30,Grup A,5.0,1.22
665,Giovanni,Rossi Ferrari,Itàlia,Torí,14,6,1991,Man,1.022,,1.0,Grup A,Giovanni Rossi Ferrari,Non,No,1991-06-14,34,Grup A,5.0,1.07
667,Francesca,Rossi Russo,Itàlia,Torí,1,9,1994,Woman,1.254,,1.0,Grup A,Francesca Rossi Russo,Non,No,1994-09-01,31,Grup A,5.0,1.32
89,Youssef,Bennani,Marroc,Casablanca,20,9,1957,Man,780.0,1.0,,Grup A,Youssef Bennani,Non,Yes,1957-09-20,68,Grup A,5.0,819.0
228,Youssef,Fassi Zahraoui,Marroc,Casablanca,8,3,2003,Man,1.239,1.0,,Grup A,Youssef Fassi Zahraoui,Non,Yes,2003-03-08,23,Grup A,5.0,1.3
346,Amina,Zahraoui Fassi,Marroc,Casablanca,20,1,1984,Woman,1.107,,1.0,Grup A,Amina Zahraoui Fassi,Non,No,1984-01-20,42,Grup A,5.0,1.16
356,Salma,El Amrani,Marroc,Casablanca,12,10,1987,Woman,1.414,,1.0,Grup A,Salma El Amrani,Non,No,1987-10-12,38,Grup A,5.0,1.48
506,Salma,Zahraoui,Marroc,Casablanca,20,12,1971,Woman,1.399,1.0,,Grup A,Salma Zahraoui,Non,Yes,1971-12-20,54,Grup A,5.0,1.47
528,Amina,Fassi,Marroc,Casablanca,13,12,1971,NaN,1.46,,1.0,Grup A,Amina Fassi,Non,No,1971-12-13,54,Grup A,5.0,1.53
542,Youssef,Zahraoui,Marroc,Casablanca,2,3,1998,Man,1.599,,1.0,Grup A,Youssef Zahraoui,Non,No,1998-03-02,28,Grup A,5.0,1.68
755,Khadija,El Amrani,Marroc,Casablanca,13,9,1998,Woman,1.136,1.0,,Grup A,Khadija El Amrani,Non,Yes,1998-09-13,27,Grup A,5.0,1.19
775,Ali,Bennani Fassi,Marroc,Casablanca,14,12,1983,Man,1.51,,1.0,Grup A,Ali Bennani Fassi,Non,No,1983-12-14,42,Grup A,5.0,1.59
817,Amina,Zahraoui Zahraoui,Marroc,Casablanca,20,4,1973,Woman,1.454,,1.0,Grup A,Amina Zahraoui Zahraoui,Non,No,1973-04-20,53,Grup A,5.0,1.53
837,Fatima,Zahraoui Zahraoui,Marroc,Casablanca,6,2,1993,Woman,1.216,,1.0,Grup A,Fatima Zahraoui Zahraoui,Non,No,1993-02-06,33,Grup A,5.0,1.28
2,Fatima,Fassi,Marroc,Rabat,6,11,2005,Others,1.441,1.0,,Grup A,Fatima Fassi,Non,Yes,2005-11-06,20,Grup A,5.0,1.51
92,Mohamed,Zahraoui,Marroc,Rabat,18,11,1950,Man,1.496,,1.0,Grup A,Mohamed Zahraoui,Non,No,1950-11-18,75,Grup A,5.0,1.57
164,Salma,Zahraoui El Amrani,Marroc,Rabat,28,9,1950,Woman,1.141,,1.0,Grup A,Salma Zahraoui El Amrani,Non,No,1950-09-28,75,Grup A,5.0,1.2
418,Amina,El Amrani,Marroc,Rabat,25,1,1959,Woman,854.0,1.0,,Grup A,Amina El Amrani,Non,Yes,1959-01-25,67,Grup A,5.0,896.7
463,Youssef,Fassi El Amrani,Marroc,Rabat,26,5,1968,Man,995.0,1.0,,Grup A,Youssef Fassi El Amrani,Non,Yes,1968-05-26,57,Grup A,5.0,1044.75
529,Fatima,Zahraoui El Amrani,Marroc,Rabat,27,1,1986,Woman,1.312,,1.0,Grup A,Fatima Zahraoui El Amrani,Non,No,1986-01-27,40,Grup A,5.0,1.38
820,Youssef,Fassi Zahraoui,Marroc,Rabat,13,7,1974,Others,1.109,1.0,,Grup A,Youssef Fassi Zahraoui,Non,Yes,1974-07-13,51,Grup A,5.0,1.16
864,Omar,Zahraoui Zahraoui,Marroc,Rabat,1,7,1983,NaN,1.271,1.0,,Grup A,Omar Zahraoui Zahraoui,Non,Yes,1983-07-01,42,Grup A,5.0,1.33
942,Youssef,Bennani El Amrani,Marroc,Rabat,5,9,1960,Man,1.619,,1.0,Grup A,Youssef Bennani El Amrani,Non,No,1960-09-05,65,Grup A,5.0,1.7
65,Miguel,González,Mèxic,Ciutat de Mèxic,22,3,2002,Man,1.531,,1.0,Grup A,Miguel González,Non,No,2002-03-22,24,Grup A,5.0,1.61
204,Gabriela,Cruz González,Mèxic,Ciutat de Mèxic,3,1,1955,Woman,1.033,1.0,,Grup A,Gabriela Cruz González,Non,Yes,1955-01-03,71,Grup A,5.0,1.08
299,José,González,Mèxic,Ciutat de Mèxic,16,8,1973,Man,1.026,,1.0,Grup A,José González,Non,No,1973-08-16,52,Grup A,5.0,1.08
754,Miguel,Ramírez,Mèxic,Ciutat de Mèxic,26,4,2005,Man,1.665,,1.0,Grup A,Miguel Ramírez,Non,No,2005-04-26,20,Grup A,5.0,1.75
762,José,Cruz González,Mèxic,Ciutat de Mèxic,24,10,1983,Man,1.43,,1.0,Grup A,José Cruz González,Non,No,1983-10-24,42,Grup A,5.0,1.5
765,Camila,Cruz Cruz,Mèxic,Ciutat de Mèxic,19,7,1954,Woman,1.292,1.0,,Grup A,Camila Cruz Cruz,Non,Yes,1954-07-19,71,Grup A,5.0,1.36
825,Carlos,Ramírez Cruz,Mèxic,Ciutat de Mèxic,28,12,1971,Man,1.529,1.0,,Grup A,Carlos Ramírez Cruz,Non,Yes,1971-12-28,54,Grup A,5.0,1.61
875,Luisa,González Hernández,Mèxic,Ciutat de Mèxic,19,4,2005,Woman,687.0,,1.0,Grup A,Luisa González Hernández,Non,No,2005-04-19,21,Grup A,5.0,721.35
986,Andrés,Ramírez Hernández,Mèxic,Ciutat de Mèxic,2,9,1956,Man,1.457,1.0,,Grup A,Andrés Ramírez Hernández,Non,Yes,1956-09-02,69,Grup A,5.0,1.53
16,Camila,Hernández Ramírez,Mèxic,Guadalajara,17,12,1996,Woman,1.17,1.0,,Grup A,Camila Hernández Ramírez,Non,Yes,1996-12-17,29,Grup A,5.0,1.23
211,José,Hernández,Mèxic,Guadalajara,12,1,1992,Others,1.372,,1.0,Grup A,José Hernández,Non,No,1992-01-12,34,Grup A,5.0,1.44
289,Miguel,González,Mèxic,Guadalajara,15,9,1955,Man,1.174,,1.0,Grup A,Miguel González,Non,No,1955-09-15,70,Grup A,5.0,1.23
404,Miguel,Cruz,Mèxic,Guadalajara,28,9,1955,Man,1.256,1.0,,Grup A,Miguel Cruz,Non,Yes,1955-09-28,70,Grup A,5.0,1.32
437,María,Cruz,Mèxic,Guadalajara,23,6,1978,Woman,746.0,1.0,,Grup A,María Cruz,Non,Yes,1978-06-23,47,Grup A,5.0,783.3
592,Gabriela,Cruz,Mèxic,Guadalajara,27,1,1955,Woman,1.396,,1.0,Grup A,Gabriela Cruz,Non,No,1955-01-27,71,Grup A,5.0,1.47
646,Camila,Cruz Cruz,Mèxic,Guadalajara,2,1,1952,Woman,839.0,,1.0,Grup A,Camila Cruz Cruz,Non,No,1952-01-02,74,Grup A,5.0,880.95
913,Luisa,Cruz Ramírez,Mèxic,Guadalajara,19,2,1985,Woman,722.0,,1.0,Grup A,Luisa Cruz Ramírez,Non,No,1985-02-19,41,Grup A,5.0,758.1
214,Beatriz,Ferreira Ferreira,Portugal,Lisboa,17,11,1952,NaN,974.0,,1.0,Grup A,Beatriz Ferreira Ferreira,Non,No,1952-11-17,73,Grup A,5.0,1022.7
370,João,Oliveira Ferreira,Portugal,Lisboa,21,3,1985,Man,1.225,,1.0,Grup A,João Oliveira Ferreira,Non,No,1985-03-21,41,Grup A,5.0,1.29
395,Miguel,Silva,Portugal,Lisboa,12,6,1971,NaN,897.0,,1.0,Grup A,Miguel Silva,Non,No,1971-06-12,54,Grup A,5.0,941.85
484,Inês,Silva,Portugal,Lisboa,20,8,1990,Woman,1.121,1.0,,Grup A,Inês Silva,Non,Yes,1990-08-20,35,Grup A,5.0,1.18
574,João,Oliveira,Portugal,Lisboa,1,7,1979,Man,1.276,,1.0,Grup A,João Oliveira,Non,No,1979-07-01,46,Grup A,5.0,1.34
576,João,Silva,Portugal,Lisboa,2,7,1994,Man,1.634,,1.0,Grup A,João Silva,Non,No,1994-07-02,31,Grup A,5.0,1.72
609,Tiago,Ferreira Pereira,Portugal,Lisboa,15,3,1959,Others,1.263,,1.0,Grup A,Tiago Ferreira Pereira,Non,No,1959-03-15,67,Grup A,5.0,1.33
642,Inês,Oliveira Ferreira,Portugal,Lisboa,2,5,1970,Woman,687.0,,1.0,Grup A,Inês Oliveira Ferreira,Non,No,1970-05-02,55,Grup A,5.0,721.35
100,Tiago,Ferreira,Portugal,Porto,22,11,1993,Man,1.246,1.0,,Grup A,Tiago Ferreira,Non,Yes,1993-11-22,32,Grup A,5.0,1.31
129,Tiago,Silva Pereira,Portugal,Porto,24,3,1980,Man,1.431,,1.0,Grup A,Tiago Silva Pereira,Non,No,1980-03-24,46,Grup A,5.0,1.5
240,Tiago,Oliveira,Portugal,Porto,22,3,1989,Man,1.354,1.0,,Grup A,Tiago Oliveira,Non,Yes,1989-03-22,37,Grup A,5.0,1.42
464,Miguel,Ferreira,Portugal,Porto,19,2,1990,Man,1.202,,1.0,Grup A,Miguel Ferreira,Non,No,1990-02-19,36,Grup A,5.0,1.26
465,Inês,Silva Oliveira,Portugal,Porto,11,2,1986,Woman,953.0,,1.0,Grup A,Inês Silva Oliveira,Non,No,1986-02-11,40,Grup A,5.0,1000.65
538,Miguel,Oliveira Pereira,Portugal,Porto,19,4,1958,Man,1.03,,1.0,Grup A,Miguel Oliveira Pereira,Non,No,1958-04-19,68,Grup A,5.0,1.08
91,Sophie,Taylor,Regne Unit,Londres,27,2,1983,Woman,1.469,,1.0,Grup A,Sophie Taylor,Non,No,1983-02-27,43,Grup A,5.0,1.54
231,Oliver,Jones,Regne Unit,Londres,1,6,1959,Man,911.0,1.0,,Grup A,Oliver Jones,Non,Yes,1959-06-01,66,Grup A,5.0,956.55
305,George,Taylor Taylor,Regne Unit,Londres,8,9,1965,Man,1.135,1.0,,Grup A,George Taylor Taylor,Non,Yes,1965-09-08,60,Grup A,5.0,1.19
311,James,Smith,Regne Unit,Londres,1,6,1954,Man,1.078,,1.0,Grup A,James Smith,Non,No,1954-06-01,71,Grup A,5.0,1.13
362,William,Brown Smith,Regne Unit,Londres,17,7,1959,Man,1.147,1.0,,Grup A,William Brown Smith,Non,Yes,1959-07-17,66,Grup A,5.0,1.2
389,Sophie,Jones,Regne Unit,Londres,26,1,1963,Woman,684.0,,1.0,Grup A,Sophie Jones,Non,No,1963-01-26,63,Grup A,5.0,718.2
535,William,Brown,Regne Unit,Londres,24,2,1991,Man,997.0,1.0,,Grup A,William Brown,Non,Yes,1991-02-24,35,Grup A,5.0,1046.85
570,Olivia,Taylor,Regne Unit,Londres,13,9,1992,NaN,1.416,1.0,,Grup A,Olivia Taylor,Non,Yes,1992-09-13,33,Grup A,5.0,1.49
724,Emily,Taylor,Regne Unit,Londres,24,3,1976,Woman,1.25,1.0,,Grup A,Emily Taylor,Non,Yes,1976-03-24,50,Grup A,5.0,1.31
954,Isla,Taylor Smith,Regne Unit,Londres,7,5,1965,Woman,1.237,,1.0,Grup A,Isla Taylor Smith,Non,No,1965-05-07,60,Grup A,5.0,1.3
978,William,Taylor,Regne Unit,Londres,11,10,1957,Man,1.017,,1.0,Grup A,William Taylor,Non,No,1957-10-11,68,Grup A,5.0,1.07
728,George,Brown Jones,Regne Unit,Manchester,27,12,1979,Man,1.13,1.0,,Grup A,George Brown Jones,Non,Yes,1979-12-27,46,Grup A,5.0,1.19
751,Olivia,Brown Brown,Regne Unit,Manchester,28,8,1952,Others,1.023,,1.0,Grup A,Olivia Brown Brown,Non,No,1952-08-28,73,Grup A,5.0,1.07
854,Isla,Jones Brown,Regne Unit,Manchester,28,3,1999,Woman,1.197,,1.0,Grup A,Isla Jones Brown,Non,No,1999-03-28,27,Grup A,5.0,1.26
872,William,Smith,Regne Unit,Manchester,19,5,1997,Man,1.405,1.0,,Grup A,William Smith,Non,Yes,1997-05-19,28,Grup A,5.0,1.48
